url,content,category
https://learning.blogs.nytimes.com/2011/04/19/word-of-the-day-avenge/,"Word of the Day | avenge None None None ARLINGTON  Va. — Things look desperate for the Rangers  but there is at least one encouraging fact: the Washington Capitals have held a two-games-to-none lead in a best-of-seven series five times —
                                            and four times they have lost the series. … However  Brooks Laich  another veteran of the Capitals’ last two collapses  said after Friday’s victory that history did not apply to this team  with its diligent attention to defense. “The last two playoffs  I think we’d led the league in goals ” he said. “This year  we were fourth in goals against  which is something our group takes pride in. This is a completely
                                            different team. You have your same core players  but now our style  our mind-set is a little different. None None Comments are no longer being accepted. How perfect that your Word of the Day ‘avenge’ is referenced in an article quoting Brooks Laich – his father was my English teacher! None ",articles/movies
https://www.nytimes.com/2020/06/11/nyregion/margaret-holloway-the-shakespeare-lady-of-new-haven-dies-at-68.html,"Margaret Holloway  the ‘Shakespeare Lady’ of New Haven  Dies at 68 Advertisement Supported by Those We’ve Lost A once-promising director and actor who struggled with mental illness and drug addiction  she performed for years on the city’s streets. She died of Covid-19. None None On the streets of New Haven  Conn.  Margaret Holloway was known as the “Shakespeare Lady ” a tall  striking woman in ragged clothing who recited dramatic monologues for spare change. Her stage  often  was outside Willoughby’s coffee shop  a hangout for Yale students and professionals. Her repertoire included “The Tempest ” “Macbeth” and the Greek alphabet  which she acted out letter by letter. None Ms. Holloway was a 1980 graduate of the Yale School of Drama and a once-promising director  playwright and actor. In the early 1970s she was a drama major at Bennington College in Vermont. “She was star of the theater department ” Laura Spector  a college friend  said in an interview. “She was so talented  so powerful  so magnetic.” Ms. Holloway’s career was cut short by mental illness and drug addiction soon after she left Yale. But she never stopped seeking understanding  human connection and  above all  artistic expression. None Ms. Holloway died at 68 on May 30 at Yale New Haven Hospital. Gloria Astarita  her court-appointed conservator  said the cause was the novel coronavirus. None Living in a dingy rooming house or on the streets  Ms. Holloway performed in the shadow of Yale’s campus  clinging  in a way  to a time in her life when she was healthy  successful and full of promise. Through it all her aspirations remained high-minded. “She would want to have a disquisition about directing some Shakespeare play ” Ms. Channick said. “Having those conversations with someone who was living on the streets  it was jarring. Here’s this person so connected to people  well-educated  with a love of art and theater  whose life was destroyed by mental illness.” Margaret Ann Holloway was born on Sept. 7  1951  in Albany  Ga.  to the Rev. Walter Holloway  a minister  and Bertha (Prince) Holloway  a homemaker. Ms. Holloway became estranged from her family as an adult. Through a nonprofit group that provides scholarships to gifted minority students  Ms. Holloway attended Northfield Mount Hermon  a prep school in Massachusetts. She attended Carleton College in Minnesota for a year before transferring to Bennington  where she came into her own as a drama student. Ms. Spector said she vividly remembered the one-woman autobiographical play that Ms. Holloway wrote  directed and starred in for her senior thesis  a work that dealt with her upbringing as a young black woman in the rural South. “She brought down the house ” Ms. Spector said. After decades out of touch  Ms. Spector reconnected with Ms. Holloway in 2005 after reading a newspaper article about her. She found the same lively  gregarious  emotionally intelligent person she had known. “I knocked on the door and from the top of the stairs she called out  ‘Laura  how the hell are you?’” Ms. Spector said. “She didn’t miss a beat.” Ms. Holloway  who stopped performing in the street about three years ago because of failing health  found a measure of stability and calm in recent times. Residing in a nursing home in New Haven  she had clean clothes  regular meals  a shower and monthly visits from Ms. Channick and other friends  who brought her money and the small luxuries she asked for  like lipstick. “We would talk about what was going on in the world ” Ms. Channick said. “But mostly  we would talk about theater.” 
          The coronavirus pandemic has taken an incalculable death toll. This series is designed to put names and faces to the numbers.
         Advertisement ",articles/movies
https://www.nytimes.com/2020/04/29/arts/livestreaming-events-concerts-coronavirus.html,Wednesday’s Livestreaming Events: A Virtual Apple Family Play  Offset and Tones and I Advertisement Supported by Appointment viewing is back. Find out what online events to look for today  and when to tune in. None Here are a few of the best events happening Wednesday and how to tune in (all times are Eastern Daylight). None None None None None None None None None None None None None None Peter Libbey and Gabe Cohn contributed research Advertisement ,articles/movies
https://www.nytimes.com/2010/06/30/sports/soccer/30goal.html,Dutch Drama Advertisement Supported by Goal None The Netherlands’ uncharacteristic team unity at this World Cup could be in jeopardy. Coach Bert van Marwijk said he called a team meeting after Monday’s 2-1 victory over Slovakia to address Robin van Persie’s angry reaction to being substituted out of the match. According to Dutch news reports  van Persie complained as he came to the bench with 10 minutes to play that Wesley Sneijder should have been replaced instead. Van Persie acknowledged Tuesday that he was “very disappointed” by being substituted out but said reports that he used Sneijder’s name or that of any other player were false. “I will never accept anything that could upset the next match ” van Marwijk said Van Marwijk said he spoke to both players. “After that  I called the team together  told them what I think and then drew a line under it ” he said. JEFF Z. KLEIN  Advertisement ,articles/movies
https://www.nytimes.com/2012/01/05/fashion/in-iowa-the-drama-behind-the-drama-scene-city.html,In Iowa  the Drama Behind the Drama Advertisement Supported by Scene City None DES MOINES “I’M a fly in the buttermilk ” declared Donna Brazile  busily tweeting away from a front-row seat at Mitt Romney’s press center here Tuesday night  as the Republican caucus results trickled in. Ms. Brazile  a Democratic strategist  was alternating between her Twitter live stream and live commentary for CNN  popping out of the room so she could be piped right back in on the two large screens that were switching among CNN  Fox News and MSNBC. “I’m here on behalf of CNN  so I have to be on my best behavior ” she said with a mischievous smile  before adding  more philosophically  “It’s been interesting watching history rather than trying to make history.” Every four years  for a few hours on a cold Tuesday night in January  Iowa becomes the center of the political world  and the gatherings in rented halls or hotel ballrooms are filled with what passes for boldface names on the campaign trail: political consultants  veteran newspaper reporters  well-coiffed TV anchors and newly minted bloggers trying to make a name for themselves. This year brought more of the same  plus an unusual dash of real drama  in election results that were not clear until well after midnight. At the Romney event at the Hotel Fort Des Moines  hours before the candidate eked out an eight-vote early morning victory over Rick Santorum  the ballroom was crowded but largely glamour-free as a group of supporters and grass-roots volunteers piled in to wait for the county-by-county returns. Representative Jason Chaffetz  a Utah Republican  sat off to the side  gamely giving interviews  and Matt Viser of The Boston Globe (a dead ringer for Mr. Romney’s youngest son  Craig) wandered around the hotel  looking a lot like  well  Craig Romney. Asked about the evening’s star power  an aide at the ballroom entrance joked  “Brad Pitt is going to be coming through that door in 20 minutes.” (We waited  and Mr. Pitt was not forthcoming  though Tagg Romney  another of the candidate’s sons  turned a few heads as he walked through the hotel corridor.) “I’m wishing for a Huckabee/Chuck Norris moment ” said a wistful television producer  referring to the 2008 caucuses  when  in a bizarre twist  Mr. Huckabee would go onstage to introduce Mr. Norris as the main attraction. None 8 Photos None Perhaps the most glamorous attendees of the night were Mr. Romney’s advance team. They had traded their usual road-warrior clothes for sharp dark suits  and were dashing around whispering into their wristpieces like the men of “Ocean’s Eleven.” In Johnston  Iowa  the air in the ballroom of the Stoney Creek Inn  a faux log cabin mountain lodge next to a strip mall  was thick with an odd assortment of smells during Mr. Santorum’s caucus-night party there on Tuesday — diesel exhaust from the satellite trucks outside  brewing coffee and hair spray. That last aroma was courtesy of Matt Belanger  a reporter from WGAL  the NBC station in Lancaster  Pa. Mr. Santorum  a former Pennsylvania senator  was Mr. Belanger’s local-boy-makes-it-big story. And Mr. Belanger wasn’t going on the air to tell it with a hair out of place. Baby-faced and just 28  Mr. Belanger was practically quivering with excitement at being thrown into the hottest political story of the moment. His enthusiasm was so intense  it outpaced the actual news. He was putting what he thought would be the finishing touches on his script (and his pancake makeup) more than an hour before Mr. Santorum came out to address the swelling crowd of several hundred supporters. “Rick Santorum won the Iowa caucuses ...” He turned to another reporter and asked  unsure  “I can say he won  right?” Of course  Mr. Santorum actually lost to Mitt Romney by those eight votes. But who has time to sweat details on such a tight deadline? Mr. Belanger was in the company of some of the biggest names in television news. Jake Tapper of ABC News and Kelly O’Donnell of NBC News were sharing a riser a few feet from the stage. John Dickerson of CBS News was alternating live reports and blogging. While there was a definite party atmosphere  the financially pinched Santorum campaign wasn’t quite liquid enough to pay for the banks of desks  wireless Internet and refreshments that often accompany such affairs. Thirsty for a Bud Light? That’ll be $4. As the evening progressed toward its nail-biting conclusion  Mr. Belanger was soaking it all in. “It was very neat to be able to be surrounded by media from around the world following him ” he said. “For me to be able to pose Pennsylvania-focused questions was really quite an honor.” Advertisement ,articles/movies
https://www.nytimes.com/2020/03/12/theater/stephen-sondheim-playwright.html,It’s Not the Music. It’s Not the Lyrics. It’s the Drama. Sondheim at 90 Let’s not underrate Stephen Sondheim any longer: Theater’s greatest songwriter is also one of theater’s greatest playwrights. Here’s why. None Supported by None “Where you going?” a man asks the woman leaving his bed one morning — possibly expecting her to say  “to the bathroom.” Instead she says  “Barcelona.” Or  rather  she sings it  because the joke as well as the character insight — she’s a stewardess — are part of a song that became its own three-act mini-drama in the 1970 musical “Company.” Act One: Bobby  the man  tries to get April  the stewardess  to come back to bed but fails. None Act Three: When she accedes to his relentless importuning  he is instantly horrified. “Oh  God ” he sings  having achieved the companionship he never wanted. Blackout. None And all this is done in classical A-B-A form  to a sweetly lazy tune befitting the morning-after setting  with apt but gentle rhymes (“going”/“Boeing”) and punch lines that are not just punches. They help you sympathize a little more with Bobby  even if you like him a little less. No one has so consistently and so widely across tonalities and topics worked that “Barcelona” effect like Sondheim. Which is why I’ve come to feel that  for all his accolades — eight Tony Awards  five Oliviers  an Oscar  a Pulitzer Prize and a Presidential Medal of Freedom — he is still  turning 90  underacknowledged. None But listening again to the 15 major stage works for which he has served as both composer and lyricist  I find myself thinking not of Sondheim the word man or of Sondheim the music man but of Sondheim the dramatist. Having long taken for granted that he is the greatest composer-lyricist the United States has produced  we can perhaps now notice that he is also an artist to place in the line of America’s foundational 20th-century playwrights. In years to come  critics will have trouble understanding how our time put him in one basket but put Tennessee Williams  Arthur Miller  August Wilson and Edward Albee in another. Well  they’ll understand this part of it: Musical theater is a much more collaborative field than nonmusical theater  Sondheim never wrote the books for his own projects  rarely even initiating them. (Exceptions: “Sweeney Todd ” “Passion ” “Road Show.”) But one of the things that the people who did write those books must have learned to accept  and in some cases treasure  is the way he cannibalized their work until not much was left of it but the bones. Sometimes he even ate the bones  “Barcelona” is the entire scene  no dialogue needed. So while the stories of all 15 shows were collaborations  by the time they got musicalized  the drama was mostly Sondheim’s. That’s especially obvious in the great works built on middling books. In “Company” and “Merrily We Roll Along” (both by George Furth) and “Follies” (by James Goldman)  the spoken parts are almost always where the action isn’t  you sit through them to get to the songs. The proof is everywhere. When directors looking for challenges (or engaging in rescue fantasies) overhaul the Sondheim oeuvre  it’s not his contribution they try to reinvent. Take the new version of “Company” opening on Broadway this month  in which the director Marianne Elliott (with Sondheim’s encouragement — he’s the least precious auteur ever) keeps the score pretty much as it is but flips the prototypical toxic bachelor Bobby to a biological-clock-watching woman named Bobbie. Or “Merrily ” that great white whale of musical theater aspiration  with a hundred Ahabs bent on landing its jaw-dropping score and unworkable book  even if it means building a new whale in the process. If I sometimes wish that Sondheim  in his loyalty  had not lavished so much of his gift on material he had to elevate  it’s also the case that those works allow for elevation. Still  the dramatizing effect of Sondheim’s scores is more profound when both he and his collaborators are at their best. It’s a matter of taste  but I would include in the best-book category “Sweeney” and “A Little Night Music” (by Hugh Wheeler) and “Passion” and “Sunday in the Park With George” (by James Lapine). In these musicals and a few others  the raw material allowed Sondheim to create sequences in which neither music nor lyrics prevail but their interplay produces the heat of lived emotion. How does it happen? How does he get so often to the place where real drama happens  when even the greatest of his predecessors could get there only occasionally? None His use of rhyme is only the most obvious aspect of this. Whether quiet (like that “going”/“Boeing” matchup from “Company”) or showy (“personable”/“coercin’ a bull ” from the same show)  the pairings almost without exception scan perfectly and  beyond that  highlight meaningful connections between sounds instead of an over-clever Lorenz Hart-like coupling that amounts to a shotgun wedding. None That line is set to a musical phrase that coils in on itself for the first clause and leaps in joy for the second. If no one has ever exploited the thousand colors and astonishing coincidences of English to greater effect than Sondheim  that’s in part because no truly great lyricist  save possibly Cole Porter and Frank Loesser  has been his own composer. None None None Conflict like that is the essence of drama  which is why musicals too often seem thin when they try to approach the density of plays. Their emotional states are usually monaural  offering only one channel of perception at a time. The cowboy is happy  so he sings “Oh  What a Beautiful Mornin’.” The couple are either in love and say so  or in love but pretending not to be. The music may be delicious  the lyrics clever  but the situation is flat and generally inert  the songs are the release from the story instead of being the story itself. Rodgers and Hammerstein transcended that template but only so far. Sondheim’s study of their innovations (Hammerstein was his mentor) led him to workarounds that multiply the information available in any one moment of his shows. Sometimes it seems that even his subtext has subtext  putting down roots in the deepest murk of human complexity. It’s that complexity that has made so many songwriters of the ensuing generations into Sondheim slaves  seeking to recreate in their own voices the many aspects of his. Some get close  but there is a unique feeling of compression and perfectionism in a Sondheim score: Every musical gesture and every lyric does at least double duty. Exposition is character. Melodies are psychology. Rhymes are revelations. None And something even bigger happens when he is given space by his book writers — or  I suspect  when his own deepest engagement in the material causes him to commandeer that space. I’m talking about extended musical scenes like the opening sequence of “Sweeney ” with its screeching factory whistle  its busy ballad  its turbulent Thames-side mutterings  its comedy charm and yearning regret. At the end of it  Sweeney sings his only love song — the sinuous “My Friends” — to his razors. Or the letter scenes in “Passion ” turning the question of romantic love this way and that like a fidget spinner. None Such passages barely touch down to refuel. In their breadth and daring  they are akin to opera  except that the words are not a sequence of singable vowels but real thoughts that ripple with specificity. Expressing through conflict all manner of insight  they are thus less closely aligned with the grandeur of Puccini and Verdi than with Miller’s moral acuity  Williams’s poetry of human failure  Wilson’s outsider fury and Albee’s raised-eyebrow  zinger-filled existentialism. Through the shapes of melody they paint the lines of character. They do more than sing: They tell stories that move. None Or I might just answer: “Barcelona.” Advertisement ,articles/movies
https://www.nytimes.com/2008/05/19/theater/19arts-DRAMADESKSAW_BRF.html,Drama Desk’s Awards Advertisement Supported by Arts  Briefly None None Advertisement ,articles/movies
https://www.nytimes.com/2016/06/19/theater/oslo-and-the-drama-in-diplomacy.html,‘Oslo’ and the Drama in Diplomacy Advertisement Supported by None None None The two men and their families had become friends through their daughters  who attended middle school together. Mr. Sher had invited his friend to rehearsals of “Blood and Gifts” to talk to the cast about his work as a diplomatic negotiator in the Middle East. Late on a bitterly cold January night  we met for warm drinks at an Upper West Side haunt a few blocks from the theater. Mr. Larsen had just seen my play. He was vivacious and charming  draped in understated European finery — including dress shoes so elegant I filed the detail away under the mental heading Interesting Character Trait. Peppering him with questions  I learned that his wife  Mona Juul  was Ambassador  Deputy Permanent Representative of the Norway Mission to the United Nations. Further  that they had both been deeply involved for years in the politics of the Middle East. As we ordered our second round  he got to the point. “We were part of a historic event ” Mr. Larsen said  “which we have waited 20 years to see written about.” I leaned in closely  eager to hear everything. As a playwright  I look to tell stories that are framed against great political rupture. I am obsessed with putting characters onstage who struggle with  and against  cascading world events — and who are changed forever through that struggle. While journalism sharpens our minds  the theater can expand our sense of what it means to be human. It is where we can come together in a communal space to hear ideas that grip us  surprise us — even infuriate us — as we learn of things we didn’t know. For me  that is a deeply  thrillingly  political act. I hunt perpetually for these kinds of stories. I look for them everywhere  but sometimes the story finds you. None Then he told me something I did not know: that there was a clandestine diplomatic back channel that had made the accords possible. That without a handful of men and women — Israeli  Palestinian and Norwegian — working in secret to try to alter the political reality of two peoples  those accords never would have happened. And when I heard that  I knew the writing of my next play had begun. I contacted Ms. Juul and asked if we could meet. She was surprised at my interest in these events  but eventually agreed to talk to me. In person she was charming as well  but far more reserved than her husband. She deftly steered the conversation away from her own career and achievements  graciously but firmly keeping herself from being the center of attention. I began a yearslong process of reading  travel and interviews with multiple participants as I sought to understand the full history of the secret channel — what came to be known as the Oslo Channel — through which the accords were birthed. Everything that Mr. Larsen and Ms. Juul had told me turned out to be in the public record — but they had downplayed their own involvement. In our conversations  they had focused on the accomplishments of the Israelis and Palestinians who were involved  but Mr. Larsen and Ms. Juul were the ones who midwifed the entire process. And  like the agreements themselves  their involvement proved to be deeply controversial. There are those who saw the Oslo Channel as a necessary and bold attempt to bring peace to the Middle East  there are others who saw it as reckless  naïve meddling that only added to the anguish in this region. The further I dug  the more gripped I became as a dramatist. Here was the stuff of theater — events that were almost preposterous in their strangeness: clandestine meetings  often run by those who had no experience with such things  people’s lives constantly put at risk  governments threatened with calamity  emotions rising and falling at an operatic scale  people pushed to the brink of what they thought possible as friendships were fused and torn apart. It became clear that Mr. Larsen and Ms. Juul would be characters at the very heart of the play. These were the sort of protagonists a writer looks for: two complicated  articulate people driven to achieve something far greater than themselves — who stumble  make mistakes  but keep pushing on. As I researched  I drew a tight bracket around the historic events directly preceding and occurring during the time of the Channel’s existence. I burrowed into this sliver of history as deeply as I could  to summon a specific moment in time and place. None None In the middle of endless bloodshed and hatred  members of the Israeli government and the P.L.O. chose to sit across from their enemy and see them as human beings. Each side listened to the other and was permanently changed by that listening. I am awed by the personal and political courage that took. It is a moment of history that I do not want forgotten. Advertisement ,articles/movies
https://www.nytimes.com/2004/11/24/theater/breaking-the-motherhood-drama-with-a-drama-on-motherhood.html,"Breaking the Motherhood Drama With a Drama on Motherhood Advertisement Supported by None Two things stood out about the Wednesday matinee crowd blowing into the Cherry Lane Theater in the West Village last week. One  it was only 11 o'clock in the morning. Two  among the 170 or so theatergoers descending from chartered buses or air-kissing friends in the lobby  there was not a single man in sight. Pure estrogen in the house. Welcome to the ""Mom's Matinee"" of ""EVE-olution "" a two-woman play chronicling motherhood's bumps and triumphs  both existential and practical. Since the play's New York debut on Oct. 20  the Cherry Lane has experimented with luring busy mothers by starting early enough to allow the sacred 3 o'clock school pickup. (Most weekday matinees begin at 2.) ""We're from New Jersey  and we can get to see the show and get back in time to do all the afternoon activities with our children "" said Stacey Weiss of Woodcliff  N.J.  the mother of 10-year-old twin boys. She and her friend Beth Figman  who has three children  ages 14  12 and 9  were meeting with six other mothers to celebrate one mom's birthday. ""You're always juggling  whether you are a stay-at-home mom or a working mom "" said Ms. Figman  who stays at home. (Ms. Weiss works part time.) ""So when I got a flyer for what the play was about and it said it offered a mother's matinee. "" The experiment has worked so well that the Cherry Lane has decided to drop the 2 p.m. matinee altogether and to offer an 11 a.m. show every Wednesday  starting Dec. 1. (The 90-minute show also has an 8 p.m. curtain  Tuesdays through Saturdays  and a 3 p.m. one on Saturdays and Sundays as well.) The women -- and yes  they are pretty much all women -- arrive at the special matinees in pairs and groups. They come by subway and cab from the five boroughs  and by car and on chartered buses from New Jersey  Connecticut and the New York suburbs. At last Wednesday's matinee  two big yellow school buses from Rye  N.Y.  delivered two groups of about 40 women each  parents from the Rye Country Day School and the School of the Holy Child. While some women used the escape from the suburbs to grab lunch in the city  the group from Holy Child planned to eat box lunches on the bus trip back. Aside from its convenience  the play  written by two formerly working mothers about two formerly working mothers  particularly appeals to formerly working mothers. Patty Nasey  an Upper West Side mother of two who used to be an associate publisher of a magazine  attended a Tuesday night performance with a group of five other mothers from the Riverside Church Weekday School in Morningside Heights. That audience was mostly women  too  she said. ""There was the feeling among a lot of us of 'Oh  my God  they were in my apartment last week ""' she said of the sense of seeing your life onstage. That is not surprising  given the autobiographical nature of ""EVE-olution."" The playwrights Hilary Illick and Jennifer Krier met at a Mommy and Me gymnastics class in Cambridge  Mass.  in 2001. Its characters are Liza (Sabrina Le Beauf)  a writer  and Alison (Carolyn McCormick)  an anthropologist who gets a teaching job at Cornell. But then they have babies. The women's evolution takes the audience through their decision to stay at home  commuter marriage  sexual dry spells  depression and breaking points. Liza hides in the bushes outside her home to escape the kids. Alison slaps her daughter in a moment of anger. There is also intense  tender love for their husbands and their children. Liza and Alison conclude that the sense of self they had before motherhood has not survived. Which is fine. What they are left with is not knowing what new choices will come and how they will work them out. Mari Nakachi  one of the producers  hit on the idea of an early matinee  she said  to capitalize on that pocket of time between school drop-off and pickup. It was an easy sell to the other two producers  she said  who are also mothers. Through word of mouth  outreach to school parent associations  Web sites like workingmom.com and fliers that advertised ""special mom's matinees "" the theater began packing the matinee house. Ms. Nakachi said she thought Cherry Lane was the first theater to offer and market the idea in this way. The concept could catch on because traditionally theater ticket buyers are women 30 to 50  said Maria Di Dia  vice president of the League of Off Broadway Theaters and Producers. ""The industry is playing with curtain times to get audiences "" Ms. Di Dia said. Broadway's 7 p.m. Tuesday curtain for family shows has become institutionalized after just two years  she added. This year  the Off Broadway show ""Here Lies Jenny"" with Bebe Neuwirth offered three 11 p.m. shows  with much success. ""I think it's a fantastic idea "" Ms. Di Dia said of the 11 a.m. matinee. ""You just need a show that you can market that way. People buy tickets for shows  they don't buy tickets just to go to the theater."" Still  there are challenges to the ""highly unusual"" 11 a.m. matinee  said Jed Bernstein  president of the League of American Theaters and Producers  like educating audiences on its availability  persuading unions and producers to be flexible and not marketing a show so narrowly that it excludes some customers. But  he added  ""any kind of movement to fish where the fish are is welcome."" Last Wednesday  Randi Subarsky from Closter  N.J.  met four friends in the Cherry Lane lobby -- but only after the play had ended. ""My 15-year-old son was sick "" Ms. Subarsky said  explaining why she missed the performance to her buddies  a group of stylish women who met at Syracuse University 35 years ago. (She said she would catch the show later with her husband.) ""I had to make a choice about parenting and watching a show about parenting."" Advertisement ",articles/movies
https://www.nytimes.com/2019/04/24/magazine/romantic-comedy-movies.html,Rom-Coms Were Corny and Retrograde. Why Do I Miss Them so Much? Feature They were the movies most interested in how ordinary people connect. And they’re essentially gone. None Supported by None None None None [Revisit the best actors of 2018] I have no serious rebuttal to any of these objections. They’re mostly true. I’m a single black gay man  and therefore an unlikely champion of the American romantic comedy: What’s in these movies for me? And yet here I am  in a state of panicked rumination: Who are we without these movies? Romantic comedy is the only genre committed to letting relatively ordinary people — no capes  no spaceships  no infinite sequels — figure out how to deal meaningfully with another human being. These are the lowest-stakes movies we have that are also about our highest standards for ourselves  movies predicated on the improvement of communication  the deciphering of strangers and the performance of more degrees of honesty than I ever knew existed — gentle  cruel  blunt  clarifying  T.M.I.  strategic  tardy  medical  sexual  sartorial. They take our primal hunger to connect with one another and give it a story. And at their best  they do much more: They make you believe in the power of communion. This was work determined  across the whole history of cinema  to find something funny about loneliness  curiosity  attraction  intimacy  conflict and rapprochement. So maybe it’s the most featherweight of genres — but maybe it’s also among the most important. This is moviemaking that explores a basic human wonder about how to connect with a person who’s not you. And here we are dancing on its grave. None None I was raised on two great eras of romantic comedies. First was the older  louder  wilder style  from the 1930s and 1940s  built on stars at the peak of their powers: Spencer Tracy shouting at Katharine Hepburn  Katharine Hepburn shouting at Cary Grant  Cary Grant shouting at Rosalind Russell  Rosalind Russell doing things with her posture that made shouting unnecessary. They imagined a certain parity of the sexes  their radical scheme  for the 1940s  was to balance the story between a man and a woman by making the woman formidable and remarkable and alive  in exactly the ways romantic-comedy heroines would later be criticized for not being. Many of them treated this quest for parity as a contest for supremacy  both in the relationship and in the plot. They were full of competition and gamesmanship and verbal battles between the sexes. Sometimes the men in them were a little like hapless  klutzy Henry Fonda in Preston Sturges’s “The Lady Eve”: literally falling for women like Barbara Stanwyck. Sex was rarely far from the surface  but in the ’50s and ’60s it really started to announce itself: The stars seemed either made of all the sex in the world (the Marilyn Monroes and Jane Russells) or none of it (Doris Day  the great movie virgin  defending herself against Rock Hudson’s length and hair and teeth). And if right now looks bad for the romantic comedy  the frenetic 1970s were almost worse. Some of the movies may have been better — “What’s Up  Doc? ” “Shampoo ” “Annie Hall ” “Starting Over” — but their approach to relationships was cockeyed. The people in them seem to have soured on love stories  and on one another. It was only as movies swelled into blockbusters that the conventional romantic comedy flourished again  repotted inside “Star Wars” and “Superman” and  a few years later  shoved into the Indiana Jones movies and “Ghostbusters.” And the old battle-of-the-sexes plot came back in two adventure fantasies Michael Douglas and Kathleen Turner made together in the first half of the ’80s. This was the other period I grew up on  a modern gloss on the classic style: Holly Hunter over- and outthinking William Hurt  Susan Sarandon tying Kevin Costner’s tongue  Goldie Hawn squaring off against Burt Reynolds or Kurt Russell. Romance was giving in to 1980s corporate fever  and expanded to obsess over work and the workplace — in “Tootsie” and “Baby Boom ” “The Secret of My Success” and “Working Girl.” The stakes were bigger than companionship  the romance was  in part  with the office  and what it meant to be a woman working in one. In 1988  two of the five Best Picture nominees at the Oscars were romantic comedies: “Broadcast News” and “Moonstruck.” So  arguably  were two of 1989’s: “Working Girl” and “The Accidental Tourist.” None To watch this movie now is to appreciate its traditionalism as a romantic comedy  one that would set the template for an explosion of them over the coming years. These movies know they’re best left to stars — that the fun of them is in the chemistry of  say  Richard Gere and Julia Roberts or Drew Barrymore and Adam Sandler bringing out the best in each other — and the people who made “When Harry Met Sally” knew that Meg Ryan was a star  this buffet of bewilderment  surprise  wonder  self-assurance and overreaction. Her faked deli orgasm is still up there with Sonny’s getting whacked at the tollbooth and the baby carriage bumping down the staircase in “The Untouchables” — the famous passage that’s always more perfect than you remember. Dollar for dollar  she might trail Roberts as the biggest romantic-comedy star of that second boom. And yet nobody symbolizes the hazards of these movies better than Ryan does. She made about seven more of them  three with Tom Hanks  falling in more movie love than almost any of her peers. But the longer Ryan (and Roberts  and eventually Sandra Bullock and Barrymore) stayed in romantic comedies — and the longer romantic comedies kept rearranging the same tropes into new configurations — the more their personas seemed to smell a rat. A dozen years of these movies left the fictional Ryan sourly single enough to arrive at “Kate & Leopold” (2001) as a snappish wine guzzler who declares: “Maybe the whole love thing is just a grown-up version of Santa Claus  just a myth we’ve been fed since childhood. So we keep buying magazines  joining clubs and doing therapy and watching movies with hit pop songs played over love montages  all in a pathetic attempt to explain why our Love Santa keeps getting caught in the chimney.” The queen of romantic comedies was now sneering at them. None It made a kind of sense. The present didn’t look great. Ryan seemed wiped out by the genre that made her a star  for about the same reasons real-life women were exasperated by modern romance. All the good men were either gay  taken or from the 19th century. None None The drawbridge had given way to separate locker rooms. On-screen  women were doing more on their own  often in what people wrote off as “chick flicks.” Men did the same  in what we called “bromances.” On a show like “Sex and the City ” straight men aren’t really the women’s social peers (their male friends are gay) or equal concerns of the plot — they’re distant objects to be dissected and taxonomized  puzzled over and tested. (Other romances were really about the woman  the guy she fell for was just a placeholder for a desirable mate  an Easy-Bake man like the generic trophy girlfriends male protagonists have always won at the end of comedies.) Across the hall  in the men’s room  were buddy movies like “Wedding Crashers ” “I Now Pronounce You Chuck & Larry ” “The Hangover” and Judd Apatow’s comedies  like “Knocked Up” or his glorious “The 40-Year-Old Virgin.” These movies feel a little like romantic comedies  but they exist almost entirely in a male world suspicious of women — they’re tricky to deal with  likely to judge or nag  good for encouraging maturity but too mature for fun. Suddenly  homosocial relationships seemed preferable to heterosexual ones. None None None None None None None The great thing about the drawbridge is that anybody can wind up on one. We might be readier to return to it than we know. In the past three years  we’ve made hits of downbeat love stories like “Moonlight” and “La La Land” and “A Star Is Born.” Maybe that’s where we are right now: pragmatic  skeptical  in the mood for romantic tragedy  just like that previous ebb in the ’70s. And yet I can’t go a week without a website  magazine or entertainment show shooting its confetti canon over some romantic comedy’s anniversary or staging a reunion with its stars. But why are we going back to 1876 when the movies can just make more — funnier and crazier and browner and gayer ones? When they do  they should give Katherine Heigl a call. Maybe she wasn’t done with them either. Advertisement ,articles/movies
